xPair,darkrgb,darkcolorIndex,lightrgb,lightcolorIndex,colorSeqNum,L,C,H,diffLighting,Hrad
800,#72005e,17,#a3c55b,54,3,63.88888889,34.35924063,107.0368106,50,1.868144766
800,#72005e,17,#a3c55b,54,4,58.33333333,24.99994241,93.00062142,50,1.62316705
800,#72005e,17,#a3c55b,54,5,52.77777778,18.63375504,66.43543366,50,1.159517057
800,#72005e,17,#a3c55b,54,6,47.22222222,18.63374724,29.56507827,50,0.516007959
800,#72005e,17,#a3c55b,54,7,41.66666667,24.99992496,2.999858524,50,0.052357408
800,#72005e,17,#a3c55b,54,8,36.11111111,34.35921948,348.9636505,50,6.090564671
800,#72005e,17,#a3c55b,54,9,30.55555556,44.87644906,341.1985405,50,5.955037935
800,#72005e,17,#a3c55b,54,10,25,55.90183719,336.4349439,50,5.87189749
801,#72005e,17,#c8e97d,55,1,88,55.9018606,119.565504,63,2.086811717
801,#72005e,17,#c8e97d,55,2,81,44.87647174,114.8019119,63,2.00367135
801,#72005e,17,#c8e97d,55,3,74,34.35924063,107.0368106,63,1.868144766
801,#72005e,17,#c8e97d,55,4,67,24.99994241,93.00062142,63,1.62316705
801,#72005e,17,#c8e97d,55,5,60,18.63375504,66.43543366,63,1.159517057
801,#72005e,17,#c8e97d,55,6,53,18.63374724,29.56507827,63,0.516007959
801,#72005e,17,#c8e97d,55,7,46,24.99992496,2.999858524,63,0.052357408
801,#72005e,17,#c8e97d,55,8,39,34.35921948,348.9636505,63,6.090564671
801,#72005e,17,#c8e97d,55,9,32,44.87644906,341.1985405,63,5.955037935
801,#72005e,17,#c8e97d,55,10,25,55.90183719,336.4349439,63,5.87189749
802,#72005e,17,#897618,56,1,50,49.99952403,93.0000311,25,1.623156747
802,#72005e,17,#897618,56,2,47.22222222,42.03497738,85.40529351,25,1.49060357
802,#72005e,17,#897618,56,3,44.44444444,35.13605519,74.56484376,25,1.30140203
802,#72005e,17,#897618,56,4,41.66666667,30.04599069,59.30953827,25,1.035146721
802,#72005e,17,#897618,56,5,38.88888889,27.77763255,39.86936506,25,0.695851691
802,#72005e,17,#897618,56,6,36.11111111,29.00083299,19.69874334,25,0.34380793
802,#72005e,17,#897618,56,7,33.33333333,33.33340501,2.999651809,25,0.0523538
802,#72005e,17,#897618,56,8,30.55555556,39.77184426,350.9050484,25,6.124448456
802,#72005e,17,#897618,56,9,27.77777778,47.46682455,342.4438732,25,5.976773091
802,#72005e,17,#897618,56,10,25,55.90183719,336.4349439,25,5.87189749
803,#72005e,17,#d0b85a,57,1,75,49.99952403,93.0000311,50,1.623156747
803,#72005e,17,#d0b85a,57,2,69.44444444,42.03497738,85.40529351,50,1.49060357
803,#72005e,17,#d0b85a,57,3,63.88888889,35.13605519,74.56484376,50,1.30140203
803,#72005e,17,#d0b85a,57,4,58.33333333,30.04599069,59.30953827,50,1.035146721
803,#72005e,17,#d0b85a,57,5,52.77777778,27.77763255,39.86936506,50,0.695851691
803,#72005e,17,#d0b85a,57,6,47.22222222,29.00083299,19.69874334,50,0.34380793
803,#72005e,17,#d0b85a,57,7,41.66666667,33.33340501,2.999651809,50,0.0523538
803,#72005e,17,#d0b85a,57,8,36.11111111,39.77184426,350.9050484,50,6.124448456
803,#72005e,17,#d0b85a,57,9,30.55555556,47.46682455,342.4438732,50,5.976773091
803,#72005e,17,#d0b85a,57,10,25,55.90183719,336.4349439,50,5.87189749
804,#72005e,17,#f7db7c,58,1,88,49.99952403,93.0000311,63,1.623156747
804,#72005e,17,#f7db7c,58,2,81,42.03497738,85.40529351,63,1.49060357
804,#72005e,17,#f7db7c,58,3,74,35.13605519,74.56484376,63,1.30140203
804,#72005e,17,#f7db7c,58,4,67,30.04599069,59.30953827,63,1.035146721
804,#72005e,17,#f7db7c,58,5,60,27.77763255,39.86936506,63,0.695851691
804,#72005e,17,#f7db7c,58,6,53,29.00083299,19.69874334,63,0.34380793
804,#72005e,17,#f7db7c,58,7,46,33.33340501,2.999651809,63,0.0523538
804,#72005e,17,#f7db7c,58,8,39,39.77184426,350.9050484,63,6.124448456
804,#72005e,17,#f7db7c,58,9,32,47.46682455,342.4438732,63,5.976773091
804,#72005e,17,#f7db7c,58,10,25,55.90183719,336.4349439,63,5.87189749
805,#72005e,17,#ac6619,59,1,50,55.90183719,66.43494393,25,1.15950851
805,#72005e,17,#ac6619,59,2,47.22222222,50.07722445,59.30992759,25,1.035153516
805,#72005e,17,#ac6619,59,3,44.44444444,45.21905753,50.48954803,25,0.881208851
805,#72005e,17,#ac6619,59,4,41.66666667,41.66676934,39.86989276,25,0.695860901
805,#72005e,17,#ac6619,59,5,38.88888889,39.77182318,27.77513568,25,0.484767568
805,#72005e,17,#ac6619,59,6,36.11111111,39.77182318,15.09475219,25,0.263453125
805,#72005e,17,#ac6619,59,7,33.33333333,41.66676934,2.999995111,25,0.052359792
805,#72005e,17,#ac6619,59,8,30.55555556,45.21905753,352.3803398,25,6.150197149
805,#72005e,17,#ac6619,59,9,27.77777778,50.07722445,343.5599603,25,5.996252485
805,#72005e,17,#ac6619,59,10,25,55.90183719,336.4349439,25,5.87189749
806,#72005e,17,#f7a75a,60,1,75,55.90183719,66.43494393,50,1.15950851
806,#72005e,17,#f7a75a,60,2,69.44444444,50.07722445,59.30992759,50,1.035153516
806,#72005e,17,#f7a75a,60,3,63.88888889,45.21905753,50.48954803,50,0.881208851
806,#72005e,17,#f7a75a,60,4,58.33333333,41.66676934,39.86989276,50,0.695860901
806,#72005e,17,#f7a75a,60,5,52.77777778,39.77182318,27.77513568,50,0.484767568
806,#72005e,17,#f7a75a,60,6,47.22222222,39.77182318,15.09475219,50,0.263453125
806,#72005e,17,#f7a75a,60,7,41.66666667,41.66676934,2.999995111,50,0.052359792
806,#72005e,17,#f7a75a,60,8,36.11111111,45.21905753,352.3803398,50,6.150197149
806,#72005e,17,#f7a75a,60,9,30.55555556,50.07722445,343.5599603,50,5.996252485
806,#72005e,17,#f7a75a,60,10,25,55.90183719,336.4349439,50,5.87189749
807,#72005e,17,#cc4f1b,61,1,50,70.71068893,47.99965781,25,0.837752069
807,#72005e,17,#cc4f1b,61,2,47.22222222,65.08546317,42.80523022,25,0.747092204
807,#72005e,17,#cc4f1b,61,3,44.44444444,60.09260819,36.68973616,25,0.640356698
807,#72005e,17,#cc4f1b,61,4,41.66666667,55.90182159,29.56474113,25,0.516002075
807,#72005e,17,#cc4f1b,61,5,38.88888889,52.70477976,21.43467492,25,0.374105651
807,#72005e,17,#cc4f1b,61,6,36.11111111,50.68986109,12.46209943,25,0.217504667
807,#72005e,17,#cc4f1b,61,7,33.33333333,50.00018281,2.999838534,25,0.052357059
807,#72005e,17,#cc4f1b,61,8,30.55555556,50.68986683,353.5375787,25,6.170394778
807,#72005e,17,#cc4f1b,61,9,27.77777778,52.70479079,344.5650061,25,6.013793844
807,#72005e,17,#cc4f1b,61,10,25,55.90183719,336.4349439,25,5.87189749
808,#72005e,17,#ea1d1d,62,1,50,90.13864237,36.69039245,25,0.640368152
808,#72005e,17,#ea1d1d,62,2,47.22222222,83.37947163,32.98193646,25,0.575643385
808,#72005e,17,#ea1d1d,62,3,44.44444444,77.02999161,28.64126886,25,0.499884444
808,#72005e,17,#ea1d1d,62,4,41.66666667,71.19989328,23.55626733,25,0.411134424
808,#72005e,17,#ea1d1d,62,5,38.88888889,66.02690267,17.62104856,25,0.307545315
808,#72005e,17,#ea1d1d,62,6,36.11111111,61.67658247,10.76528852,25,0.18788973
808,#72005e,17,#ea1d1d,62,7,33.33333333,58.33328084,3.000070784,25,0.052361113
808,#72005e,17,#ea1d1d,62,8,30.55555556,56.17708037,354.4692615,25,6.18665571
808,#72005e,17,#ea1d1d,62,9,27.77777778,55.3468964,345.4744317,25,6.029666315
808,#72005e,17,#ea1d1d,62,10,25,55.90183719,336.4349439,25,5.87189749
809,#72005e,17,#3efe44,63,1,88,106.0656988,137.9998585,63,2.408551898
809,#72005e,17,#3efe44,63,2,81,88.40987691,136.7268121,63,2.386333047
809,#72005e,17,#3efe44,63,3,74,70.81945069,134.8199859,63,2.353052651
809,#72005e,17,#3efe44,63,4,67,53.35913464,131.6595776,63,2.297893121
809,#72005e,17,#3efe44,63,5,60,36.21759647,125.4708599,63,2.189879621
809,#72005e,17,#3efe44,63,6,53,20.22240665,108.9447582,63,1.901444733
809,#72005e,17,#3efe44,63,7,46,11.78522634,47.99905566,63,0.837741559
809,#72005e,17,#3efe44,63,8,39,22.39535178,355.8748899,63,6.211188554
809,#72005e,17,#3efe44,63,9,32,38.69013305,341.9624834,63,5.968371254
809,#72005e,17,#3efe44,63,10,25,55.90183719,336.4349439,63,5.87189749
810,#72005e,17,#73cf10,64,1,75,90.13864237,126.6903925,50,2.21116448
810,#72005e,17,#73cf10,64,2,69.44444444,74.79379978,124.3290308,50,2.169950943
810,#72005e,17,#73cf10,64,3,63.88888889,59.6412437,120.7588934,50,2.107640291
810,#72005e,17,#73cf10,64,4,58.33333333,44.8761768,114.8017734,50,2.003668933
810,#72005e,17,#73cf10,64,5,52.77777778,31.0562774,103.3051826,50,1.803015571
810,#72005e,17,#73cf10,64,6,47.22222222,20.2222975,77.0546754,50,1.34485779
810,#72005e,17,#73cf10,64,7,41.66666667,18.63378906,29.56461254,50,0.515999831
810,#72005e,17,#73cf10,64,8,36.11111111,27.91635187,357.2891243,50,6.235871601
810,#72005e,17,#73cf10,64,9,30.55555556,41.29473498,343.3460736,50,5.992519458
810,#72005e,17,#73cf10,64,10,25,55.90183719,336.4349439,50,5.87189749
811,#72005e,17,#9af443,65,1,88,90.13864237,126.6903925,63,2.21116448
811,#72005e,17,#9af443,65,2,81,74.79379978,124.3290308,63,2.169950943
811,#72005e,17,#9af443,65,3,74,59.6412437,120.7588934,63,2.107640291
811,#72005e,17,#9af443,65,4,67,44.8761768,114.8017734,63,2.003668933
811,#72005e,17,#9af443,65,5,60,31.0562774,103.3051826,63,1.803015571
811,#72005e,17,#9af443,65,6,53,20.2222975,77.0546754,63,1.34485779
811,#72005e,17,#9af443,65,7,46,18.63378906,29.56461254,63,0.515999831
811,#72005e,17,#9af443,65,8,39,27.91635187,357.2891243,63,6.235871601
811,#72005e,17,#9af443,65,9,32,41.29473498,343.3460736,63,5.992519458
811,#72005e,17,#9af443,65,10,25,55.90183719,336.4349439,63,5.87189749
812,#72005e,17,#aac510,66,1,75,79.05713631,111.4349439,50,1.944906673
812,#72005e,17,#aac510,66,2,69.44444444,66.02718672,107.6208691,50,1.87833851
812,#72005e,17,#aac510,66,3,63.88888889,53.43175406,101.9726217,50,1.779757996
812,#72005e,17,#aac510,66,4,58.33333333,41.66676934,92.99999511,50,1.623156119
812,#72005e,17,#aac510,66,5,52.77777778,31.67161763,77.74487641,50,1.35690407
812,#72005e,17,#aac510,66,6,47.22222222,25.60990882,52.39870047,50,0.914529847
812,#72005e,17,#aac510,66,7,41.66666667,26.35237877,21.43494393,50,0.374110347
812,#72005e,17,#aac510,66,8,36.11111111,33.44895625,358.2363534,50,6.252403867
812,#72005e,17,#aac510,66,9,30.55555556,43.92063128,344.5650463,50,6.013794545
812,#72005e,17,#aac510,66,10,25,55.90183719,336.4349439,50,5.87189749
813,#72005e,17,#d0e942,67,1,88,79.05713631,111.4349439,63,1.944906673
813,#72005e,17,#d0e942,67,2,81,66.02718672,107.6208691,63,1.87833851
813,#72005e,17,#d0e942,67,3,74,53.43175406,101.9726217,63,1.779757996
813,#72005e,17,#d0e942,67,4,67,41.66676934,92.99999511,63,1.623156119
813,#72005e,17,#d0e942,67,5,60,31.67161763,77.74487641,63,1.35690407
813,#72005e,17,#d0e942,67,6,53,25.60990882,52.39870047,63,0.914529847
813,#72005e,17,#d0e942,67,7,46,26.35237877,21.43494393,63,0.374110347
813,#72005e,17,#d0e942,67,8,39,33.44895625,358.2363534,63,6.252403867
813,#72005e,17,#d0e942,67,9,32,43.92063128,344.5650463,63,6.013794545
813,#72005e,17,#d0e942,67,10,25,55.90183719,336.4349439,63,5.87189749
814,#72005e,17,#d5b811,68,1,75,74.99978536,93.0000111,50,1.623156398
814,#72005e,17,#d5b811,68,2,69.44444444,64.12978257,88.03024346,50,1.53641759
814,#72005e,17,#d5b811,68,3,63.88888889,53.93451397,81.111286,50,1.415659001
814,#72005e,17,#d5b811,68,4,58.33333333,44.87623154,71.1984759,50,1.242647827
814,#72005e,17,#d5b811,68,5,52.77777778,37.78176931,56.97243805,50,0.994356627
814,#72005e,17,#d5b811,68,6,47.22222222,33.90707305,37.99177856,50,0.663081625
814,#72005e,17,#d5b811,68,7,41.66666667,34.35925915,17.036026,50,0.297334745
814,#72005e,17,#d5b811,68,8,36.11111111,38.98806678,358.9142477,50,6.264235355
814,#72005e,17,#d5b811,68,9,30.55555556,46.56416635,345.6459175,50,6.032659306
814,#72005e,17,#d5b811,68,10,25,55.90183719,336.4349439,50,5.87189749
815,#72005e,17,#fcdb42,69,1,88,74.99978536,93.0000111,63,1.623156398
815,#72005e,17,#fcdb42,69,2,81,64.12978257,88.03024346,63,1.53641759
815,#72005e,17,#fcdb42,69,3,74,53.93451397,81.111286,63,1.415659001
815,#72005e,17,#fcdb42,69,4,67,44.87623154,71.1984759,63,1.242647827
815,#72005e,17,#fcdb42,69,5,60,37.78176931,56.97243805,63,0.994356627
815,#72005e,17,#fcdb42,69,6,53,33.90707305,37.99177856,63,0.663081625
815,#72005e,17,#fcdb42,69,7,46,34.35925915,17.036026,63,0.297334745
815,#72005e,17,#fcdb42,69,8,39,38.98806678,358.9142477,63,6.264235355
815,#72005e,17,#fcdb42,69,9,32,46.56416635,345.6459175,63,6.032659306
815,#72005e,17,#fcdb42,69,10,25,55.90183719,336.4349439,63,5.87189749
816,#72005e,17,#fba714,70,1,75,79.05743556,74.56480543,50,1.301401361
816,#72005e,17,#fba714,70,2,69.44444444,69.66677494,69.50120673,50,1.213024892
816,#72005e,17,#fba714,70,3,63.88888889,60.98514814,62.93121852,50,1.098356965
816,#72005e,17,#fba714,70,4,58.33333333,53.35976392,54.34003767,50,0.948412573
816,#72005e,17,#fba714,70,5,52.77777778,47.30420559,43.23626709,50,0.754615217
816,#72005e,17,#fba714,70,6,47.22222222,43.47940519,29.56503258,50,0.516007162
816,#72005e,17,#fba714,70,7,41.66666667,42.49207966,14.30997025,50,0.249756097
816,#72005e,17,#fba714,70,8,36.11111111,44.53136356,359.4237191,50,6.273127308
816,#72005e,17,#fba714,70,9,30.55555556,49.22250701,346.6104919,50,6.049494306
816,#72005e,17,#fba714,70,10,25,55.90183719,336.4349439,50,5.87189749
817,#b8509e,18,#39f6e0,20,1,88,49.99952403,183.0000311,38,3.193953074
817,#b8509e,18,#39f6e0,20,2,83.77777778,38.98753583,187.0857086,38,3.265261598
817,#b8509e,18,#39f6e0,20,3,79.55555556,28.3275038,194.3101609,38,3.391352078
817,#b8509e,18,#39f6e0,20,4,75.33333333,18.63359781,209.5656532,38,3.657610647
817,#b8509e,18,#39f6e0,20,5,71.11111111,12.42249723,246.4363531,38,4.301125758
817,#b8509e,18,#39f6e0,20,6,66.88888889,14.95893985,294.8023318,38,5.145271332
817,#b8509e,18,#39f6e0,20,7,62.66666667,23.57043275,318.0003204,38,5.550152613
817,#b8509e,18,#39f6e0,20,8,58.44444444,33.90729557,328.0080943,38,5.724821219
817,#b8509e,18,#39f6e0,20,9,54.22222222,44.79049073,333.2551522,38,5.816399655
817,#b8509e,18,#39f6e0,20,10,50,55.90183719,336.4349439,38,5.87189749
818,#b8509e,18,#7ec6ba,22,1,75,25.00026133,182.9999711,25,3.193952027
818,#b8509e,18,#7ec6ba,22,2,72.22222222,16.89677781,192.4621872,25,3.359098852
818,#b8509e,18,#7ec6ba,22,3,69.44444444,10.01556963,216.6895309,25,3.781945769
818,#b8509e,18,#7ec6ba,22,4,66.66666667,8.333346891,272.9990796,25,4.764732794
818,#b8509e,18,#7ec6ba,22,5,63.88888889,13.88885189,309.869541,25,5.408243742
818,#b8509e,18,#7ec6ba,22,6,61.11111111,21.69512028,323.1942834,25,5.640804369
818,#b8509e,18,#7ec6ba,22,7,58.33333333,30.04627734,329.3098627,25,5.747541363
818,#b8509e,18,#7ec6ba,22,8,55.55555556,38.59017778,332.7435277,25,5.807470123
818,#b8509e,18,#7ec6ba,22,9,52.77777778,47.22231846,334.9274967,25,5.845587573
818,#b8509e,18,#7ec6ba,22,10,50,55.90183719,336.4349439,25,5.87189749
819,#b8509e,18,#a2eade,23,1,88,25.00026133,182.9999711,38,3.193952027
819,#b8509e,18,#a2eade,23,2,83.77777778,16.89677781,192.4621872,38,3.359098852
819,#b8509e,18,#a2eade,23,3,79.55555556,10.01556963,216.6895309,38,3.781945769
819,#b8509e,18,#a2eade,23,4,75.33333333,8.333346891,272.9990796,38,4.764732794
819,#b8509e,18,#a2eade,23,5,71.11111111,13.88885189,309.869541,38,5.408243742
819,#b8509e,18,#a2eade,23,6,66.88888889,21.69512028,323.1942834,38,5.640804369
819,#b8509e,18,#a2eade,23,7,62.66666667,30.04627734,329.3098627,38,5.747541363
819,#b8509e,18,#a2eade,23,8,58.44444444,38.59017778,332.7435277,38,5.807470123
819,#b8509e,18,#a2eade,23,9,54.22222222,47.22231846,334.9274967,38,5.845587573
819,#b8509e,18,#a2eade,23,10,50,55.90183719,336.4349439,38,5.87189749
820,#000000,24,#b8509e,18,1,50,55.90183719,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,2,44.44444444,49.69052194,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,3,38.88888889,43.4792067,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,4,33.33333333,37.26789146,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,5,27.77777778,31.05657622,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,6,22.22222222,24.84526097,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,7,16.66666667,18.63394573,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,8,11.11111111,12.42263049,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,9,5.555555556,6.211315243,336.4349439,50,5.87189749
820,#000000,24,#b8509e,18,10,0,0,0,50,0
821,#3b3b3b,25,#b8509e,18,1,50,55.90183719,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,2,47.22222222,49.69052194,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,3,44.44444444,43.4792067,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,4,41.66666667,37.26789146,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,5,38.88888889,31.05657622,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,6,36.11111111,24.84526097,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,7,33.33333333,18.63394573,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,8,30.55555556,12.42263049,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,9,27.77777778,6.211315243,336.4349439,25,5.87189749
821,#3b3b3b,25,#b8509e,18,10,25,0,0,25,0
822,#b8509e,18,#b9b9b9,27,1,75,0,0,25,0
822,#b8509e,18,#b9b9b9,27,2,72.22222222,6.211315243,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,3,69.44444444,12.42263049,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,4,66.66666667,18.63394573,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,5,63.88888889,24.84526097,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,6,61.11111111,31.05657622,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,7,58.33333333,37.26789146,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,8,55.55555556,43.4792067,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,9,52.77777778,49.69052194,336.4349439,25,5.87189749
822,#b8509e,18,#b9b9b9,27,10,50,55.90183719,336.4349439,25,5.87189749
823,#b8509e,18,#ffffff,28,1,100,0,0,50,0
823,#b8509e,18,#ffffff,28,2,94.44444444,6.211315243,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,3,88.88888889,12.42263049,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,4,83.33333333,18.63394573,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,5,77.77777778,24.84526097,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,6,72.22222222,31.05657622,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,7,66.66666667,37.26789146,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,8,61.11111111,43.4792067,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,9,55.55555556,49.69052194,336.4349439,50,5.87189749
823,#b8509e,18,#ffffff,28,10,50,55.90183719,336.4349439,50,5.87189749
824,#b8509e,18,#dddddd,29,1,88,0,0,38,0
824,#b8509e,18,#dddddd,29,2,83.77777778,6.211315243,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,3,79.55555556,12.42263049,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,4,75.33333333,18.63394573,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,5,71.11111111,24.84526097,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,6,66.88888889,31.05657622,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,7,62.66666667,37.26789146,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,8,58.44444444,43.4792067,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,9,54.22222222,49.69052194,336.4349439,38,5.87189749
824,#b8509e,18,#dddddd,29,10,50,55.90183719,336.4349439,38,5.87189749
825,#5e2b3a,30,#b8509e,18,1,50,55.90183719,336.4349439,25,5.87189749
825,#5e2b3a,30,#b8509e,18,2,47.22222222,52.18985537,337.7988807,25,5.895702678
825,#5e2b3a,30,#b8509e,18,3,44.44444444,48.51196446,339.3706359,25,5.923134981
825,#5e2b3a,30,#b8509e,18,4,41.66666667,44.87654708,341.1986131,25,5.955039202
825,#5e2b3a,30,#b8509e,18,5,38.88888889,41.29482233,343.3462064,25,5.992521776
825,#5e2b3a,30,#b8509e,18,6,36.11111111,37.78206339,345.8973072,25,6.037046884
825,#5e2b3a,30,#b8509e,18,7,33.33333333,34.35942908,348.9637942,25,6.090567179
825,#5e2b3a,30,#b8509e,18,8,30.55555556,31.05673051,352.6951851,25,6.155692236
825,#5e2b3a,30,#b8509e,18,9,27.77777778,27.91656754,357.2894192,25,6.235876748
825,#5e2b3a,30,#b8509e,18,10,25,25.00026133,2.999971123,25,0.052359374
826,#b8509e,18,#e6a8b7,32,1,75,25.00026133,2.999971123,25,0.052359374
826,#b8509e,18,#e6a8b7,32,2,72.22222222,27.91656754,357.2894192,25,6.235876748
826,#b8509e,18,#e6a8b7,32,3,69.44444444,31.05673051,352.6951851,25,6.155692236
826,#b8509e,18,#e6a8b7,32,4,66.66666667,34.35942908,348.9637942,25,6.090567179
826,#b8509e,18,#e6a8b7,32,5,63.88888889,37.78206339,345.8973072,25,6.037046884
826,#b8509e,18,#e6a8b7,32,6,61.11111111,41.29482233,343.3462064,25,5.992521776
826,#b8509e,18,#e6a8b7,32,7,58.33333333,44.87654708,341.1986131,25,5.955039202
826,#b8509e,18,#e6a8b7,32,8,55.55555556,48.51196446,339.3706359,25,5.923134981
826,#b8509e,18,#e6a8b7,32,9,52.77777778,52.18985537,337.7988807,25,5.895702678
826,#b8509e,18,#e6a8b7,32,10,50,55.90183719,336.4349439,25,5.87189749
827,#b8509e,18,#4bcf8e,35,1,75,55.90183719,156.4349439,25,2.730304836
827,#b8509e,18,#4bcf8e,35,2,72.22222222,43.4792067,156.4349439,25,2.730304836
827,#b8509e,18,#4bcf8e,35,3,69.44444444,31.05657622,156.4349439,25,2.730304836
827,#b8509e,18,#4bcf8e,35,4,66.66666667,18.63394573,156.4349439,25,2.730304836
827,#b8509e,18,#4bcf8e,35,5,63.88888889,6.211315243,156.4349439,25,2.730304836
827,#b8509e,18,#4bcf8e,35,6,61.11111111,6.211315243,336.4349439,25,5.87189749
827,#b8509e,18,#4bcf8e,35,7,58.33333333,18.63394573,336.4349439,25,5.87189749
827,#b8509e,18,#4bcf8e,35,8,55.55555556,31.05657622,336.4349439,25,5.87189749
827,#b8509e,18,#4bcf8e,35,9,52.77777778,43.4792067,336.4349439,25,5.87189749
827,#b8509e,18,#4bcf8e,35,10,50,55.90183719,336.4349439,25,5.87189749
828,#b8509e,18,#73f5b0,36,1,88,55.90183719,156.4349439,38,2.730304836
828,#b8509e,18,#73f5b0,36,2,83.77777778,43.4792067,156.4349439,38,2.730304836
828,#b8509e,18,#73f5b0,36,3,79.55555556,31.05657622,156.4349439,38,2.730304836
828,#b8509e,18,#73f5b0,36,4,75.33333333,18.63394573,156.4349439,38,2.730304836
828,#b8509e,18,#73f5b0,36,5,71.11111111,6.211315243,156.4349439,38,2.730304836
828,#b8509e,18,#73f5b0,36,6,66.88888889,6.211315243,336.4349439,38,5.87189749
828,#b8509e,18,#73f5b0,36,7,62.66666667,18.63394573,336.4349439,38,5.87189749
828,#b8509e,18,#73f5b0,36,8,58.44444444,31.05657622,336.4349439,38,5.87189749
828,#b8509e,18,#73f5b0,36,9,54.22222222,43.4792067,336.4349439,38,5.87189749
828,#b8509e,18,#73f5b0,36,10,50,55.90183719,336.4349439,38,5.87189749
829,#184415,37,#b8509e,18,1,50,55.90183719,336.4349439,25,5.87189749
829,#184415,37,#b8509e,18,2,47.22222222,45.98055434,337.9830607,25,5.898917225
829,#184415,37,#b8509e,18,3,44.44444444,36.11127181,340.380021,25,5.940752074
829,#184415,37,#b8509e,18,4,41.66666667,26.35247852,344.5648054,25,6.013790341
829,#184415,37,#b8509e,18,5,38.88888889,16.89671255,353.5371078,25,6.170386559
829,#184415,37,#b8509e,18,6,36.11111111,8.784148476,21.43332986,25,0.374082176
829,#184415,37,#b8509e,18,7,33.33333333,8.33308059,92.99917557,25,1.623141815
829,#184415,37,#b8509e,18,8,30.55555556,16.19678357,123.9639101,25,2.163578385
829,#184415,37,#b8509e,18,9,27.77777778,25.60952874,133.6015503,25,2.331786939
829,#184415,37,#b8509e,18,10,25,35.3550099,138.00026,25,2.408558906
830,#b8509e,18,#96c58c,39,1,75,35.3550099,138.00026,25,2.408558906
830,#b8509e,18,#96c58c,39,2,72.22222222,25.60952874,133.6015503,25,2.331786939
830,#b8509e,18,#96c58c,39,3,69.44444444,16.19678357,123.9639101,25,2.163578385
830,#b8509e,18,#96c58c,39,4,66.66666667,8.33308059,92.99917557,25,1.623141815
830,#b8509e,18,#96c58c,39,5,63.88888889,8.784148476,21.43332986,25,0.374082176
830,#b8509e,18,#96c58c,39,6,61.11111111,16.89671255,353.5371078,25,6.170386559
830,#b8509e,18,#96c58c,39,7,58.33333333,26.35247852,344.5648054,25,6.013790341
830,#b8509e,18,#96c58c,39,8,55.55555556,36.11127181,340.380021,25,5.940752074
830,#b8509e,18,#96c58c,39,9,52.77777778,45.98055434,337.9830607,25,5.898917225
830,#b8509e,18,#96c58c,39,10,50,55.90183719,336.4349439,25,5.87189749
831,#b8509e,18,#baeaaf,40,1,88,35.3550099,138.00026,38,2.408558906
831,#b8509e,18,#baeaaf,40,2,83.77777778,25.60952874,133.6015503,38,2.331786939
831,#b8509e,18,#baeaaf,40,3,79.55555556,16.19678357,123.9639101,38,2.163578385
831,#b8509e,18,#baeaaf,40,4,75.33333333,8.33308059,92.99917557,38,1.623141815
831,#b8509e,18,#baeaaf,40,5,71.11111111,8.784148476,21.43332986,38,0.374082176
831,#b8509e,18,#baeaaf,40,6,66.88888889,16.89671255,353.5371078,38,6.170386559
