xPair,darkrgb,darkcolorIndex,lightrgb,lightcolorIndex,diffLighting,lightL,lightA,lightB,darkL,darkA,darkB,lightAssoc,darkAssoc,diffRating
1831,#ea1d1d,62,#fcdb42,69,38,88,-3.9252,74.897,50,72.28,53.857,0.492105263,0.271315789,0.220789474
1832,#ea1d1d,62,#fba714,70,25,75,21.041,76.206,50,72.28,53.857,0.483815789,0.271315789,0.2125
1833,#73cf10,64,#3efe44,63,13,88,-78.822,70.972,75,-53.857,72.28,0.682302632,0.761710526,-0.079407895
1834,#aac510,66,#3efe44,63,13,88,-78.822,70.972,75,-28.891,73.589,0.682302632,0.634407895,0.047894737
1835,#d5b811,68,#3efe44,63,13,88,-78.822,70.972,75,-3.9252,74.897,0.682302632,0.521578947,0.160723684
1836,#fba714,70,#3efe44,63,13,88,-78.822,70.972,75,21.041,76.206,0.682302632,0.483815789,0.198486842
1837,#73cf10,64,#9af443,65,13,88,-53.857,72.28,75,-53.857,72.28,0.616710526,0.761710526,-0.145
1838,#73cf10,64,#d0e942,67,13,88,-28.891,73.589,75,-53.857,72.28,0.516184211,0.761710526,-0.245526316
1839,#73cf10,64,#fcdb42,69,13,88,-3.9252,74.897,75,-53.857,72.28,0.492105263,0.761710526,-0.269605263
184,#b62ef2,3,#9af443,65,38,88,-53.857,72.28,50,78.822,-70.972,0.616710526,0.077039474,0.539671053
1840,#aac510,66,#9af443,65,13,88,-53.857,72.28,75,-28.891,73.589,0.616710526,0.634407895,-0.017697368
1841,#d5b811,68,#9af443,65,13,88,-53.857,72.28,75,-3.9252,74.897,0.616710526,0.521578947,0.095131579
1842,#fba714,70,#9af443,65,13,88,-53.857,72.28,75,21.041,76.206,0.616710526,0.483815789,0.132894737
1843,#aac510,66,#d0e942,67,13,88,-28.891,73.589,75,-28.891,73.589,0.516184211,0.634407895,-0.118223684
1844,#aac510,66,#fcdb42,69,13,88,-3.9252,74.897,75,-28.891,73.589,0.492105263,0.634407895,-0.142302632
1845,#d5b811,68,#d0e942,67,13,88,-28.891,73.589,75,-3.9252,74.897,0.516184211,0.521578947,-0.005394737
1846,#fba714,70,#d0e942,67,13,88,-28.891,73.589,75,21.041,76.206,0.516184211,0.483815789,0.032368421
1847,#d5b811,68,#fcdb42,69,13,88,-3.9252,74.897,75,-3.9252,74.897,0.492105263,0.521578947,-0.029473684
1848,#fba714,70,#fcdb42,69,13,88,-3.9252,74.897,75,21.041,76.206,0.492105263,0.483815789,0.008289474
185,#b62ef2,3,#aac510,66,25,75,-28.891,73.589,50,78.822,-70.972,0.634407895,0.077039474,0.557368421
186,#b62ef2,3,#d0e942,67,38,88,-28.891,73.589,50,78.822,-70.972,0.516184211,0.077039474,0.439144737
187,#b62ef2,3,#d5b811,68,25,75,-3.9252,74.897,50,78.822,-70.972,0.521578947,0.077039474,0.444539474
188,#b62ef2,3,#fcdb42,69,38,88,-3.9252,74.897,50,78.822,-70.972,0.492105263,0.077039474,0.415065789
189,#b62ef2,3,#fba714,70,25,75,21.041,76.206,50,78.822,-70.972,0.483815789,0.077039474,0.406776316
19,#2f6ef6,0,#e6a8b7,32,25,75,24.966,1.3084,50,28.891,-73.589,0.171118421,0.045657895,0.125460526
190,#2e3086,5,#077acc,4,25,50,2.6168,-49.931,25,27.583,-48.623,0.073355263,0.073552632,-0.000197368
191,#600b84,7,#077acc,4,25,50,2.6168,-49.931,25,52.548,-47.315,0.073355263,0.101710526,-0.028355263
192,#077acc,4,#4dc7e8,10,25,75,-23.657,-26.274,50,2.6168,-49.931,0.109736842,0.073355263,0.036381579
193,#1c3d61,11,#077acc,4,25,50,2.6168,-49.931,25,1.3084,-24.966,0.073355263,0.090394737,-0.017039474
194,#077acc,4,#a0bae6,13,25,75,1.3084,-24.966,50,2.6168,-49.931,0.071381579,0.073355263,-0.001973684
195,#512d5f,14,#077acc,4,25,50,2.6168,-49.931,25,26.274,-23.657,0.073355263,0.114473684,-0.041118421
196,#077acc,4,#d5a9e4,16,25,75,26.274,-23.657,50,2.6168,-49.931,0.122960526,0.073355263,0.049605263
197,#72005e,17,#077acc,4,25,50,2.6168,-49.931,25,51.24,-22.349,0.073355263,0.14625,-0.072894737
198,#077acc,4,#39f6e0,20,38,88,-49.931,-2.6168,50,2.6168,-49.931,0.136118421,0.073355263,0.062763158
199,#077acc,4,#7ec6ba,22,25,75,-24.966,-1.3084,50,2.6168,-49.931,0.147697368,0.073355263,0.074342105
2,#2e3086,5,#2f6ef6,0,25,50,28.891,-73.589,25,27.583,-48.623,0.045657895,0.073552632,-0.027894737
20,#2f6ef6,0,#4bcf8e,35,25,75,-51.24,22.349,50,28.891,-73.589,0.521907895,0.045657895,0.47625
200,#077acc,4,#a2eade,23,38,88,-24.966,-1.3084,50,2.6168,-49.931,0.178092105,0.073355263,0.104736842
201,#000000,24,#077acc,4,50,50,2.6168,-49.931,0,0,0,0.073355263,0.050328947,0.023026316
202,#3b3b3b,25,#077acc,4,25,50,2.6168,-49.931,25,0,0,0.073355263,0.096184211,-0.022828947
203,#077acc,4,#b9b9b9,27,25,75,0,0,50,2.6168,-49.931,0.078421053,0.073355263,0.005065789
204,#077acc,4,#ffffff,28,50,100,0,0,50,2.6168,-49.931,0.081052632,0.073355263,0.007697368
205,#077acc,4,#dddddd,29,38,88,0,0,50,2.6168,-49.931,0.098815789,0.073355263,0.025460526
206,#5e2b3a,30,#077acc,4,25,50,2.6168,-49.931,25,24.966,1.3084,0.073355263,0.290394737,-0.217039474
207,#077acc,4,#e6a8b7,32,25,75,24.966,1.3084,50,2.6168,-49.931,0.171118421,0.073355263,0.097763158
208,#077acc,4,#4bcf8e,35,25,75,-51.24,22.349,50,2.6168,-49.931,0.521907895,0.073355263,0.448552632
209,#077acc,4,#73f5b0,36,38,88,-51.24,22.349,50,2.6168,-49.931,0.397434211,0.073355263,0.324078947
21,#2f6ef6,0,#73f5b0,36,38,88,-51.24,22.349,50,28.891,-73.589,0.397434211,0.045657895,0.351776316
210,#184415,37,#077acc,4,25,50,2.6168,-49.931,25,-26.274,23.657,0.073355263,0.957763158,-0.884407895
211,#077acc,4,#96c58c,39,25,75,-26.274,23.657,50,2.6168,-49.931,0.555789474,0.073355263,0.482434211
212,#077acc,4,#baeaaf,40,38,88,-26.274,23.657,50,2.6168,-49.931,0.465986842,0.073355263,0.392631579
213,#443b14,41,#077acc,4,25,50,2.6168,-49.931,25,-1.3084,24.966,0.073355263,0.653355263,-0.58
214,#077acc,4,#c7b88b,43,25,75,-1.3084,24.966,50,2.6168,-49.931,0.295131579,0.073355263,0.221776316
215,#077acc,4,#eddcad,44,38,88,-1.3084,24.966,50,2.6168,-49.931,0.258815789,0.073355263,0.185460526
216,#632b14,45,#077acc,4,25,50,2.6168,-49.931,25,23.657,26.274,0.073355263,0.510394737,-0.437039474
217,#077acc,4,#f1a78a,47,25,75,23.657,26.274,50,2.6168,-49.931,0.196644737,0.073355263,0.123289474
218,#077acc,4,#67cf5c,51,25,75,-52.548,47.315,50,2.6168,-49.931,0.775460526,0.073355263,0.702105263
219,#077acc,4,#8cf47e,52,38,88,-52.548,47.315,50,2.6168,-49.931,0.635,0.073355263,0.561644737
22,#184415,37,#2f6ef6,0,25,50,28.891,-73.589,25,-26.274,23.657,0.045657895,0.957763158,-0.912105263
220,#077acc,4,#a3c55b,54,25,75,-27.583,48.623,50,2.6168,-49.931,0.671710526,0.073355263,0.598355263
221,#077acc,4,#c8e97d,55,38,88,-27.583,48.623,50,2.6168,-49.931,0.476447368,0.073355263,0.403092105
222,#077acc,4,#d0b85a,57,25,75,-2.6168,49.931,50,2.6168,-49.931,0.500592105,0.073355263,0.427236842
223,#077acc,4,#f7db7c,58,38,88,-2.6168,49.931,50,2.6168,-49.931,0.380789474,0.073355263,0.307434211
224,#077acc,4,#f7a75a,60,25,75,22.349,51.24,50,2.6168,-49.931,0.41,0.073355263,0.336644737
225,#077acc,4,#3efe44,63,38,88,-78.822,70.972,50,2.6168,-49.931,0.682302632,0.073355263,0.608947368
226,#077acc,4,#73cf10,64,25,75,-53.857,72.28,50,2.6168,-49.931,0.761710526,0.073355263,0.688355263
227,#077acc,4,#9af443,65,38,88,-53.857,72.28,50,2.6168,-49.931,0.616710526,0.073355263,0.543355263
228,#077acc,4,#aac510,66,25,75,-28.891,73.589,50,2.6168,-49.931,0.634407895,0.073355263,0.561052632
229,#077acc,4,#d0e942,67,38,88,-28.891,73.589,50,2.6168,-49.931,0.516184211,0.073355263,0.442828947
23,#2f6ef6,0,#96c58c,39,25,75,-26.274,23.657,50,28.891,-73.589,0.555789474,0.045657895,0.510131579
230,#077acc,4,#d5b811,68,25,75,-3.9252,74.897,50,2.6168,-49.931,0.521578947,0.073355263,0.448223684
231,#077acc,4,#fcdb42,69,38,88,-3.9252,74.897,50,2.6168,-49.931,0.492105263,0.073355263,0.41875
232,#077acc,4,#fba714,70,25,75,21.041,76.206,50,2.6168,-49.931,0.483815789,0.073355263,0.410460526
233,#2e3086,5,#746bca,6,25,50,27.583,-48.623,25,27.583,-48.623,0.101184211,0.073552632,0.027631579
234,#2e3086,5,#a553c8,8,25,50,52.548,-47.315,25,27.583,-48.623,0.097631579,0.073552632,0.024078947
235,#2e3086,5,#cd26c7,9,25,50,77.514,-46.006,25,27.583,-48.623,0.083157895,0.073552632,0.009605263
236,#2e3086,5,#4dc7e8,10,50,75,-23.657,-26.274,25,27.583,-48.623,0.109736842,0.073552632,0.036184211
237,#2e3086,5,#5e78a1,12,25,50,1.3084,-24.966,25,27.583,-48.623,0.090526316,0.073552632,0.016973684
238,#2e3086,5,#a0bae6,13,50,75,1.3084,-24.966,25,27.583,-48.623,0.071381579,0.073552632,-0.002171053
239,#2e3086,5,#90689f,15,25,50,26.274,-23.657,25,27.583,-48.623,0.123092105,0.073552632,0.049539474
24,#2f6ef6,0,#baeaaf,40,38,88,-26.274,23.657,50,28.891,-73.589,0.465986842,0.045657895,0.420328947
240,#2e3086,5,#d5a9e4,16,50,75,26.274,-23.657,25,27.583,-48.623,0.122960526,0.073552632,0.049407895
241,#2e3086,5,#b8509e,18,25,50,51.24,-22.349,25,27.583,-48.623,0.157105263,0.073552632,0.083552632
242,#2e3086,5,#db1f9d,19,25,50,76.206,-21.041,25,27.583,-48.623,0.082960526,0.073552632,0.009407895
243,#2e3086,5,#39f6e0,20,63,88,-49.931,-2.6168,25,27.583,-48.623,0.136118421,0.073552632,0.062565789
244,#2e3086,5,#3b8378,21,25,50,-24.966,-1.3084,25,27.583,-48.623,0.46,0.073552632,0.386447368
245,#2e3086,5,#7ec6ba,22,50,75,-24.966,-1.3084,25,27.583,-48.623,0.147697368,0.073552632,0.074144737
246,#2e3086,5,#a2eade,23,63,88,-24.966,-1.3084,25,27.583,-48.623,0.178092105,0.073552632,0.104539474
247,#000000,24,#2e3086,5,25,25,27.583,-48.623,0,0,0,0.073552632,0.050328947,0.023223684
248,#2e3086,5,#777777,26,25,50,0,0,25,27.583,-48.623,0.125789474,0.073552632,0.052236842
249,#2e3086,5,#b9b9b9,27,50,75,0,0,25,27.583,-48.623,0.078421053,0.073552632,0.004868421
25,#443b14,41,#2f6ef6,0,25,50,28.891,-73.589,25,-1.3084,24.966,0.045657895,0.653355263,-0.607697368
250,#2e3086,5,#ffffff,28,75,100,0,0,25,27.583,-48.623,0.081052632,0.073552632,0.0075
251,#2e3086,5,#dddddd,29,63,88,0,0,25,27.583,-48.623,0.098815789,0.073552632,0.025263158
252,#2e3086,5,#a06776,31,25,50,24.966,1.3084,25,27.583,-48.623,0.221052632,0.073552632,0.1475
253,#2e3086,5,#e6a8b7,32,50,75,24.966,1.3084,25,27.583,-48.623,0.171118421,0.073552632,0.097565789
254,#2e3086,5,#c34f74,33,25,50,49.931,2.6168,25,27.583,-48.623,0.178026316,0.073552632,0.104473684
255,#2e3086,5,#e31b73,34,25,50,74.897,3.9252,25,27.583,-48.623,0.101513158,0.073552632,0.027960526
256,#2e3086,5,#4bcf8e,35,50,75,-51.24,22.349,25,27.583,-48.623,0.521907895,0.073552632,0.448355263
257,#2e3086,5,#73f5b0,36,63,88,-51.24,22.349,25,27.583,-48.623,0.397434211,0.073552632,0.323881579
258,#2e3086,5,#55824d,38,25,50,-26.274,23.657,25,27.583,-48.623,0.818026316,0.073552632,0.744473684
259,#2e3086,5,#96c58c,39,50,75,-26.274,23.657,25,27.583,-48.623,0.555789474,0.073552632,0.482236842
26,#2f6ef6,0,#c7b88b,43,25,75,-1.3084,24.966,50,28.891,-73.589,0.295131579,0.045657895,0.249473684
260,#2e3086,5,#baeaaf,40,63,88,-26.274,23.657,25,27.583,-48.623,0.465986842,0.073552632,0.392434211
261,#2e3086,5,#83764c,42,25,50,-1.3084,24.966,25,27.583,-48.623,0.527236842,0.073552632,0.453684211
262,#2e3086,5,#c7b88b,43,50,75,-1.3084,24.966,25,27.583,-48.623,0.295131579,0.073552632,0.221578947
263,#2e3086,5,#eddcad,44,63,88,-1.3084,24.966,25,27.583,-48.623,0.258815789,0.073552632,0.185263158
264,#2e3086,5,#a8664b,46,25,50,23.657,26.274,25,27.583,-48.623,0.4825,0.073552632,0.408947368
265,#2e3086,5,#f1a78a,47,50,75,23.657,26.274,25,27.583,-48.623,0.196644737,0.073552632,0.123092105
266,#2e3086,5,#c94e4b,48,25,50,48.623,27.583,25,27.583,-48.623,0.330723684,0.073552632,0.257171053
267,#2e3086,5,#e81a4b,49,25,50,73.589,28.891,25,27.583,-48.623,0.148552632,0.073552632,0.075
268,#2e3086,5,#0e8a19,50,25,50,-52.548,47.315,25,27.583,-48.623,0.930592105,0.073552632,0.857039474
269,#2e3086,5,#67cf5c,51,50,75,-52.548,47.315,25,27.583,-48.623,0.775460526,0.073552632,0.701907895
27,#2f6ef6,0,#eddcad,44,38,88,-1.3084,24.966,50,28.891,-73.589,0.258815789,0.045657895,0.213157895
270,#2e3086,5,#8cf47e,52,63,88,-52.548,47.315,25,27.583,-48.623,0.635,0.073552632,0.561447368
271,#2e3086,5,#608218,53,25,50,-27.583,48.623,25,27.583,-48.623,0.874013158,0.073552632,0.800460526
272,#2e3086,5,#a3c55b,54,50,75,-27.583,48.623,25,27.583,-48.623,0.671710526,0.073552632,0.598157895
273,#2e3086,5,#c8e97d,55,63,88,-27.583,48.623,25,27.583,-48.623,0.476447368,0.073552632,0.402894737
274,#2e3086,5,#897618,56,25,50,-2.6168,49.931,25,27.583,-48.623,0.592039474,0.073552632,0.518486842
275,#2e3086,5,#d0b85a,57,50,75,-2.6168,49.931,25,27.583,-48.623,0.500592105,0.073552632,0.427039474
276,#2e3086,5,#f7db7c,58,63,88,-2.6168,49.931,25,27.583,-48.623,0.380789474,0.073552632,0.307236842
277,#2e3086,5,#ac6619,59,25,50,22.349,51.24,25,27.583,-48.623,0.549539474,0.073552632,0.475986842
278,#2e3086,5,#f7a75a,60,50,75,22.349,51.24,25,27.583,-48.623,0.41,0.073552632,0.336447368
279,#2e3086,5,#cc4f1b,61,25,50,47.315,52.548,25,27.583,-48.623,0.517828947,0.073552632,0.444276316
28,#632b14,45,#2f6ef6,0,25,50,28.891,-73.589,25,23.657,26.274,0.045657895,0.510394737,-0.464736842
280,#2e3086,5,#ea1d1d,62,25,50,72.28,53.857,25,27.583,-48.623,0.271315789,0.073552632,0.197763158
281,#2e3086,5,#3efe44,63,63,88,-78.822,70.972,25,27.583,-48.623,0.682302632,0.073552632,0.60875
282,#2e3086,5,#73cf10,64,50,75,-53.857,72.28,25,27.583,-48.623,0.761710526,0.073552632,0.688157895
283,#2e3086,5,#9af443,65,63,88,-53.857,72.28,25,27.583,-48.623,0.616710526,0.073552632,0.543157895
284,#2e3086,5,#aac510,66,50,75,-28.891,73.589,25,27.583,-48.623,0.634407895,0.073552632,0.560855263
285,#2e3086,5,#d0e942,67,63,88,-28.891,73.589,25,27.583,-48.623,0.516184211,0.073552632,0.442631579
286,#2e3086,5,#d5b811,68,50,75,-3.9252,74.897,25,27.583,-48.623,0.521578947,0.073552632,0.448026316
287,#2e3086,5,#fcdb42,69,63,88,-3.9252,74.897,25,27.583,-48.623,0.492105263,0.073552632,0.418552632
288,#2e3086,5,#fba714,70,50,75,21.041,76.206,25,27.583,-48.623,0.483815789,0.073552632,0.410263158
289,#600b84,7,#746bca,6,25,50,27.583,-48.623,25,52.548,-47.315,0.101184211,0.101710526,-0.000526316
29,#2f6ef6,0,#f1a78a,47,25,75,23.657,26.274,50,28.891,-73.589,0.196644737,0.045657895,0.150986842
290,#746bca,6,#4dc7e8,10,25,75,-23.657,-26.274,50,27.583,-48.623,0.109736842,0.101184211,0.008552632
291,#1c3d61,11,#746bca,6,25,50,27.583,-48.623,25,1.3084,-24.966,0.101184211,0.090394737,0.010789474
292,#746bca,6,#a0bae6,13,25,75,1.3084,-24.966,50,27.583,-48.623,0.071381579,0.101184211,-0.029802632
293,#512d5f,14,#746bca,6,25,50,27.583,-48.623,25,26.274,-23.657,0.101184211,0.114473684,-0.013289474
294,#746bca,6,#d5a9e4,16,25,75,26.274,-23.657,50,27.583,-48.623,0.122960526,0.101184211,0.021776316
295,#72005e,17,#746bca,6,25,50,27.583,-48.623,25,51.24,-22.349,0.101184211,0.14625,-0.045065789
296,#746bca,6,#39f6e0,20,38,88,-49.931,-2.6168,50,27.583,-48.623,0.136118421,0.101184211,0.034934211
297,#746bca,6,#7ec6ba,22,25,75,-24.966,-1.3084,50,27.583,-48.623,0.147697368,0.101184211,0.046513158
298,#746bca,6,#a2eade,23,38,88,-24.966,-1.3084,50,27.583,-48.623,0.178092105,0.101184211,0.076907895
299,#000000,24,#746bca,6,50,50,27.583,-48.623,0,0,0,0.101184211,0.050328947,0.050855263
3,#600b84,7,#2f6ef6,0,25,50,28.891,-73.589,25,52.548,-47.315,0.045657895,0.101710526,-0.056052632
30,#2f6ef6,0,#67cf5c,51,25,75,-52.548,47.315,50,28.891,-73.589,0.775460526,0.045657895,0.729802632
300,#3b3b3b,25,#746bca,6,25,50,27.583,-48.623,25,0,0,0.101184211,0.096184211,0.005
301,#746bca,6,#b9b9b9,27,25,75,0,0,50,27.583,-48.623,0.078421053,0.101184211,-0.022763158
302,#746bca,6,#ffffff,28,50,100,0,0,50,27.583,-48.623,0.081052632,0.101184211,-0.020131579
303,#746bca,6,#dddddd,29,38,88,0,0,50,27.583,-48.623,0.098815789,0.101184211,-0.002368421
304,#5e2b3a,30,#746bca,6,25,50,27.583,-48.623,25,24.966,1.3084,0.101184211,0.290394737,-0.189210526
305,#746bca,6,#e6a8b7,32,25,75,24.966,1.3084,50,27.583,-48.623,0.171118421,0.101184211,0.069934211
306,#746bca,6,#4bcf8e,35,25,75,-51.24,22.349,50,27.583,-48.623,0.521907895,0.101184211,0.420723684
307,#746bca,6,#73f5b0,36,38,88,-51.24,22.349,50,27.583,-48.623,0.397434211,0.101184211,0.29625
308,#184415,37,#746bca,6,25,50,27.583,-48.623,25,-26.274,23.657,0.101184211,0.957763158,-0.856578947
309,#746bca,6,#96c58c,39,25,75,-26.274,23.657,50,27.583,-48.623,0.555789474,0.101184211,0.454605263
31,#2f6ef6,0,#8cf47e,52,38,88,-52.548,47.315,50,28.891,-73.589,0.635,0.045657895,0.589342105
310,#746bca,6,#baeaaf,40,38,88,-26.274,23.657,50,27.583,-48.623,0.465986842,0.101184211,0.364802632
311,#443b14,41,#746bca,6,25,50,27.583,-48.623,25,-1.3084,24.966,0.101184211,0.653355263,-0.552171053
312,#746bca,6,#c7b88b,43,25,75,-1.3084,24.966,50,27.583,-48.623,0.295131579,0.101184211,0.193947368
313,#746bca,6,#eddcad,44,38,88,-1.3084,24.966,50,27.583,-48.623,0.258815789,0.101184211,0.157631579
314,#632b14,45,#746bca,6,25,50,27.583,-48.623,25,23.657,26.274,0.101184211,0.510394737,-0.409210526
315,#746bca,6,#f1a78a,47,25,75,23.657,26.274,50,27.583,-48.623,0.196644737,0.101184211,0.095460526
316,#746bca,6,#67cf5c,51,25,75,-52.548,47.315,50,27.583,-48.623,0.775460526,0.101184211,0.674276316
317,#746bca,6,#8cf47e,52,38,88,-52.548,47.315,50,27.583,-48.623,0.635,0.101184211,0.533815789
318,#746bca,6,#a3c55b,54,25,75,-27.583,48.623,50,27.583,-48.623,0.671710526,0.101184211,0.570526316
319,#746bca,6,#c8e97d,55,38,88,-27.583,48.623,50,27.583,-48.623,0.476447368,0.101184211,0.375263158
32,#2f6ef6,0,#a3c55b,54,25,75,-27.583,48.623,50,28.891,-73.589,0.671710526,0.045657895,0.626052632
320,#746bca,6,#d0b85a,57,25,75,-2.6168,49.931,50,27.583,-48.623,0.500592105,0.101184211,0.399407895
321,#746bca,6,#f7db7c,58,38,88,-2.6168,49.931,50,27.583,-48.623,0.380789474,0.101184211,0.279605263
322,#746bca,6,#f7a75a,60,25,75,22.349,51.24,50,27.583,-48.623,0.41,0.101184211,0.308815789
323,#746bca,6,#3efe44,63,38,88,-78.822,70.972,50,27.583,-48.623,0.682302632,0.101184211,0.581118421
324,#746bca,6,#73cf10,64,25,75,-53.857,72.28,50,27.583,-48.623,0.761710526,0.101184211,0.660526316
325,#746bca,6,#9af443,65,38,88,-53.857,72.28,50,27.583,-48.623,0.616710526,0.101184211,0.515526316
326,#746bca,6,#aac510,66,25,75,-28.891,73.589,50,27.583,-48.623,0.634407895,0.101184211,0.533223684
327,#746bca,6,#d0e942,67,38,88,-28.891,73.589,50,27.583,-48.623,0.516184211,0.101184211,0.415
328,#746bca,6,#d5b811,68,25,75,-3.9252,74.897,50,27.583,-48.623,0.521578947,0.101184211,0.420394737
329,#746bca,6,#fcdb42,69,38,88,-3.9252,74.897,50,27.583,-48.623,0.492105263,0.101184211,0.390921053
33,#2f6ef6,0,#c8e97d,55,38,88,-27.583,48.623,50,28.891,-73.589,0.476447368,0.045657895,0.430789474
330,#746bca,6,#fba714,70,25,75,21.041,76.206,50,27.583,-48.623,0.483815789,0.101184211,0.382631579
331,#600b84,7,#a553c8,8,25,50,52.548,-47.315,25,52.548,-47.315,0.097631579,0.101710526,-0.004078947
332,#600b84,7,#cd26c7,9,25,50,77.514,-46.006,25,52.548,-47.315,0.083157895,0.101710526,-0.018552632
333,#600b84,7,#4dc7e8,10,50,75,-23.657,-26.274,25,52.548,-47.315,0.109736842,0.101710526,0.008026316
334,#600b84,7,#5e78a1,12,25,50,1.3084,-24.966,25,52.548,-47.315,0.090526316,0.101710526,-0.011184211
335,#600b84,7,#a0bae6,13,50,75,1.3084,-24.966,25,52.548,-47.315,0.071381579,0.101710526,-0.030328947
336,#600b84,7,#90689f,15,25,50,26.274,-23.657,25,52.548,-47.315,0.123092105,0.101710526,0.021381579
337,#600b84,7,#d5a9e4,16,50,75,26.274,-23.657,25,52.548,-47.315,0.122960526,0.101710526,0.02125
338,#600b84,7,#b8509e,18,25,50,51.24,-22.349,25,52.548,-47.315,0.157105263,0.101710526,0.055394737
339,#600b84,7,#db1f9d,19,25,50,76.206,-21.041,25,52.548,-47.315,0.082960526,0.101710526,-0.01875
34,#2f6ef6,0,#d0b85a,57,25,75,-2.6168,49.931,50,28.891,-73.589,0.500592105,0.045657895,0.454934211
340,#600b84,7,#39f6e0,20,63,88,-49.931,-2.6168,25,52.548,-47.315,0.136118421,0.101710526,0.034407895
341,#600b84,7,#3b8378,21,25,50,-24.966,-1.3084,25,52.548,-47.315,0.46,0.101710526,0.358289474
342,#600b84,7,#7ec6ba,22,50,75,-24.966,-1.3084,25,52.548,-47.315,0.147697368,0.101710526,0.045986842
343,#600b84,7,#a2eade,23,63,88,-24.966,-1.3084,25,52.548,-47.315,0.178092105,0.101710526,0.076381579
344,#000000,24,#600b84,7,25,25,52.548,-47.315,0,0,0,0.101710526,0.050328947,0.051381579
345,#600b84,7,#777777,26,25,50,0,0,25,52.548,-47.315,0.125789474,0.101710526,0.024078947
346,#600b84,7,#b9b9b9,27,50,75,0,0,25,52.548,-47.315,0.078421053,0.101710526,-0.023289474
347,#600b84,7,#ffffff,28,75,100,0,0,25,52.548,-47.315,0.081052632,0.101710526,-0.020657895
348,#600b84,7,#dddddd,29,63,88,0,0,25,52.548,-47.315,0.098815789,0.101710526,-0.002894737
349,#600b84,7,#a06776,31,25,50,24.966,1.3084,25,52.548,-47.315,0.221052632,0.101710526,0.119342105
35,#2f6ef6,0,#f7db7c,58,38,88,-2.6168,49.931,50,28.891,-73.589,0.380789474,0.045657895,0.335131579
350,#600b84,7,#e6a8b7,32,50,75,24.966,1.3084,25,52.548,-47.315,0.171118421,0.101710526,0.069407895
351,#600b84,7,#c34f74,33,25,50,49.931,2.6168,25,52.548,-47.315,0.178026316,0.101710526,0.076315789
352,#600b84,7,#e31b73,34,25,50,74.897,3.9252,25,52.548,-47.315,0.101513158,0.101710526,-0.000197368
353,#600b84,7,#4bcf8e,35,50,75,-51.24,22.349,25,52.548,-47.315,0.521907895,0.101710526,0.420197368
354,#600b84,7,#73f5b0,36,63,88,-51.24,22.349,25,52.548,-47.315,0.397434211,0.101710526,0.295723684
355,#600b84,7,#55824d,38,25,50,-26.274,23.657,25,52.548,-47.315,0.818026316,0.101710526,0.716315789
356,#600b84,7,#96c58c,39,50,75,-26.274,23.657,25,52.548,-47.315,0.555789474,0.101710526,0.454078947
357,#600b84,7,#baeaaf,40,63,88,-26.274,23.657,25,52.548,-47.315,0.465986842,0.101710526,0.364276316
358,#600b84,7,#83764c,42,25,50,-1.3084,24.966,25,52.548,-47.315,0.527236842,0.101710526,0.425526316
359,#600b84,7,#c7b88b,43,50,75,-1.3084,24.966,25,52.548,-47.315,0.295131579,0.101710526,0.193421053
36,#2f6ef6,0,#f7a75a,60,25,75,22.349,51.24,50,28.891,-73.589,0.41,0.045657895,0.364342105
360,#600b84,7,#eddcad,44,63,88,-1.3084,24.966,25,52.548,-47.315,0.258815789,0.101710526,0.157105263
361,#600b84,7,#a8664b,46,25,50,23.657,26.274,25,52.548,-47.315,0.4825,0.101710526,0.380789474
362,#600b84,7,#f1a78a,47,50,75,23.657,26.274,25,52.548,-47.315,0.196644737,0.101710526,0.094934211
363,#600b84,7,#c94e4b,48,25,50,48.623,27.583,25,52.548,-47.315,0.330723684,0.101710526,0.229013158
364,#600b84,7,#e81a4b,49,25,50,73.589,28.891,25,52.548,-47.315,0.148552632,0.101710526,0.046842105
365,#600b84,7,#0e8a19,50,25,50,-52.548,47.315,25,52.548,-47.315,0.930592105,0.101710526,0.828881579
366,#600b84,7,#67cf5c,51,50,75,-52.548,47.315,25,52.548,-47.315,0.775460526,0.101710526,0.67375
367,#600b84,7,#8cf47e,52,63,88,-52.548,47.315,25,52.548,-47.315,0.635,0.101710526,0.533289474
368,#600b84,7,#608218,53,25,50,-27.583,48.623,25,52.548,-47.315,0.874013158,0.101710526,0.772302632
369,#600b84,7,#a3c55b,54,50,75,-27.583,48.623,25,52.548,-47.315,0.671710526,0.101710526,0.57
37,#2f6ef6,0,#3efe44,63,38,88,-78.822,70.972,50,28.891,-73.589,0.682302632,0.045657895,0.636644737
370,#600b84,7,#c8e97d,55,63,88,-27.583,48.623,25,52.548,-47.315,0.476447368,0.101710526,0.374736842
371,#600b84,7,#897618,56,25,50,-2.6168,49.931,25,52.548,-47.315,0.592039474,0.101710526,0.490328947
372,#600b84,7,#d0b85a,57,50,75,-2.6168,49.931,25,52.548,-47.315,0.500592105,0.101710526,0.398881579
373,#600b84,7,#f7db7c,58,63,88,-2.6168,49.931,25,52.548,-47.315,0.380789474,0.101710526,0.279078947
374,#600b84,7,#ac6619,59,25,50,22.349,51.24,25,52.548,-47.315,0.549539474,0.101710526,0.447828947
375,#600b84,7,#f7a75a,60,50,75,22.349,51.24,25,52.548,-47.315,0.41,0.101710526,0.308289474
