"","concept","xPair","uxPair","keep_all","expID","subjectID","conditionProto","stimulus","prompt","key_press","darkSide","colorScale","colormap","darkSide2","sidePress","selectDark","X","Var1","darkrgb","darkAssoc_lot","darkAssoc_no","lightrgb","lightAssoc_lot","lightAssoc_no","plotID","rsquare","diffRating","darkAssoc","lightAssoc","diffLighting","darkL","darkA","darkB","lightL","lightA","lightB","SemDist","signSemDist","meanAssocDiff"
"5348","ice",1234,35,FALSE,19,"18094",19,"img/ice_19_left_1.png","glacial ice",39,0,19,1,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5349","ice",1234,35,FALSE,19,"15850",19,"img/ice_19_left_0.png","glacial ice",37,0,19,0,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5350","ice",1234,35,FALSE,19,"16559",19,"img/ice_19_left_0.png","glacial ice",37,0,19,0,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5351","ice",1234,35,FALSE,19,"15563",19,"img/ice_19_right_1.png","glacial ice",39,1,19,1,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5352","ice",1234,35,FALSE,19,"17386",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5353","ice",1234,35,FALSE,19,"16559",19,"img/ice_19_right_1.png","glacial ice",39,1,19,1,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5354","ice",1234,35,FALSE,19,"15563",19,"img/ice_19_left_1.png","glacial ice",37,0,19,1,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5355","ice",1234,35,FALSE,19,"10954",19,"img/ice_19_left_1.png","glacial ice",37,0,19,1,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5356","ice",1234,35,FALSE,19,"11629",19,"img/ice_19_left_1.png","glacial ice",37,0,19,1,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5357","ice",1234,35,FALSE,19,"19804",19,"img/ice_19_right_1.png","glacial ice",39,1,19,1,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5358","ice",1234,35,FALSE,19,"15850",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5359","ice",1234,35,FALSE,19,"16261",19,"img/ice_19_left_2.png","glacial ice",39,0,19,2,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5360","ice",1234,35,FALSE,19,"12901",19,"img/ice_19_left_0.png","glacial ice",37,0,19,0,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5361","ice",1234,35,FALSE,19,"13603",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5362","ice",1234,35,FALSE,19,"16261",19,"img/ice_19_left_1.png","glacial ice",39,0,19,1,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5363","ice",1234,35,FALSE,19,"11629",19,"img/ice_19_left_2.png","glacial ice",37,0,19,2,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5364","ice",1234,35,FALSE,19,"14005",19,"img/ice_19_right_0.png","glacial ice",39,1,19,0,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5365","ice",1234,35,FALSE,19,"15695",19,"img/ice_19_right_3.png","glacial ice",37,1,19,3,0,1,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5366","ice",1234,35,FALSE,19,"15563",19,"img/ice_19_right_4.png","glacial ice",39,1,19,4,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5367","ice",1234,35,FALSE,19,"12901",19,"img/ice_19_left_1.png","glacial ice",37,0,19,1,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5368","ice",1234,35,FALSE,19,"16261",19,"img/ice_19_left_4.png","glacial ice",39,0,19,4,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5369","ice",1234,35,FALSE,19,"18714",19,"img/ice_19_right_3.png","glacial ice",39,1,19,3,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5370","ice",1234,35,FALSE,19,"19090",19,"img/ice_19_right_3.png","glacial ice",39,1,19,3,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5371","ice",1234,35,FALSE,19,"16709",19,"img/ice_19_right_3.png","glacial ice",37,1,19,3,0,1,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5372","ice",1234,35,FALSE,19,"12015",19,"img/ice_19_right_4.png","glacial ice",37,1,19,4,0,1,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5373","ice",1234,35,FALSE,19,"11629",19,"img/ice_19_right_2.png","glacial ice",39,1,19,2,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5374","ice",1234,35,FALSE,19,"11629",19,"img/ice_19_left_0.png","glacial ice",37,0,19,0,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5375","ice",1234,35,FALSE,19,"18714",19,"img/ice_19_left_1.png","glacial ice",37,0,19,1,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5376","ice",1234,35,FALSE,19,"12015",19,"img/ice_19_left_1.png","glacial ice",39,0,19,1,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5377","ice",1234,35,FALSE,19,"15695",19,"img/ice_19_left_4.png","glacial ice",39,0,19,4,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5378","ice",1234,35,FALSE,19,"10954",19,"img/ice_19_left_2.png","glacial ice",37,0,19,2,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5379","ice",1234,35,FALSE,19,"12901",19,"img/ice_19_right_4.png","glacial ice",39,1,19,4,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5380","ice",1234,35,FALSE,19,"17386",19,"img/ice_19_right_0.png","glacial ice",37,1,19,0,0,1,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5381","ice",1234,35,FALSE,19,"19090",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5382","ice",1234,35,FALSE,19,"18714",19,"img/ice_19_right_0.png","glacial ice",39,1,19,0,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5383","ice",1234,35,FALSE,19,"10954",19,"img/ice_19_right_2.png","glacial ice",39,1,19,2,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5384","ice",1234,35,FALSE,19,"10954",19,"img/ice_19_right_4.png","glacial ice",39,1,19,4,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5385","ice",1234,35,FALSE,19,"10954",19,"img/ice_19_left_0.png","glacial ice",37,0,19,0,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5386","ice",1234,35,FALSE,19,"15695",19,"img/ice_19_left_1.png","glacial ice",39,0,19,1,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5387","ice",1234,35,FALSE,19,"17386",19,"img/ice_19_left_1.png","glacial ice",37,0,19,1,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5388","ice",1234,35,FALSE,19,"11629",19,"img/ice_19_right_0.png","glacial ice",39,1,19,0,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5389","ice",1234,35,FALSE,19,"16214",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5390","ice",1234,35,FALSE,19,"16261",19,"img/ice_19_right_1.png","glacial ice",37,1,19,1,0,1,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5391","ice",1234,35,FALSE,19,"16709",19,"img/ice_19_right_1.png","glacial ice",37,1,19,1,0,1,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5392","ice",1234,35,FALSE,19,"16214",19,"img/ice_19_right_0.png","glacial ice",39,1,19,0,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5393","ice",1234,35,FALSE,19,"19090",19,"img/ice_19_left_0.png","glacial ice",37,0,19,0,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5394","ice",1234,35,FALSE,19,"15695",19,"img/ice_19_left_3.png","glacial ice",39,0,19,3,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5395","ice",1234,35,FALSE,19,"14005",19,"img/ice_19_right_1.png","glacial ice",39,1,19,1,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5396","ice",1234,35,FALSE,19,"13603",19,"img/ice_19_right_2.png","glacial ice",39,1,19,2,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5397","ice",1234,35,FALSE,19,"10954",19,"img/ice_19_right_0.png","glacial ice",39,1,19,0,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5398","ice",1234,35,FALSE,19,"15850",19,"img/ice_19_right_2.png","glacial ice",39,1,19,2,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5399","ice",1234,35,FALSE,19,"10390",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5400","ice",1234,35,FALSE,19,"19109",19,"img/ice_19_right_0.png","glacial ice",39,1,19,0,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5401","ice",1234,35,FALSE,19,"19804",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5402","ice",1234,35,FALSE,19,"19804",19,"img/ice_19_left_0.png","glacial ice",37,0,19,0,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5403","ice",1234,35,FALSE,19,"12015",19,"img/ice_19_right_1.png","glacial ice",37,1,19,1,0,1,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5404","ice",1234,35,FALSE,19,"15850",19,"img/ice_19_right_1.png","glacial ice",39,1,19,1,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5405","ice",1234,35,FALSE,19,"12015",19,"img/ice_19_left_2.png","glacial ice",39,0,19,2,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5406","ice",1234,35,FALSE,19,"16214",19,"img/ice_19_right_3.png","glacial ice",39,1,19,3,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5407","ice",1234,35,FALSE,19,"18094",19,"img/ice_19_right_4.png","glacial ice",39,1,19,4,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5408","ice",1234,35,FALSE,19,"13603",19,"img/ice_19_right_4.png","glacial ice",39,1,19,4,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5409","ice",1234,35,FALSE,19,"14005",19,"img/ice_19_left_2.png","glacial ice",37,0,19,2,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5410","ice",1234,35,FALSE,19,"15850",19,"img/ice_19_right_4.png","glacial ice",39,1,19,4,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5411","ice",1234,35,FALSE,19,"11629",19,"img/ice_19_right_1.png","glacial ice",39,1,19,1,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5412","ice",1234,35,FALSE,19,"16261",19,"img/ice_19_left_3.png","glacial ice",39,0,19,3,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5413","ice",1234,35,FALSE,19,"16709",19,"img/ice_19_left_2.png","glacial ice",39,0,19,2,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5414","ice",1234,35,FALSE,19,"18094",19,"img/ice_19_right_2.png","glacial ice",39,1,19,2,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5415","ice",1234,35,FALSE,19,"16261",19,"img/ice_19_left_0.png","glacial ice",39,0,19,0,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5416","ice",1234,35,FALSE,19,"16559",19,"img/ice_19_left_2.png","glacial ice",37,0,19,2,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5417","ice",1234,35,FALSE,19,"15563",19,"img/ice_19_right_2.png","glacial ice",39,1,19,2,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5418","ice",1234,35,FALSE,19,"19804",19,"img/ice_19_right_2.png","glacial ice",39,1,19,2,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5419","ice",1234,35,FALSE,19,"14005",19,"img/ice_19_left_4.png","glacial ice",37,0,19,4,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5420","ice",1234,35,FALSE,19,"13603",19,"img/ice_19_left_2.png","glacial ice",37,0,19,2,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5421","ice",1234,35,FALSE,19,"19804",19,"img/ice_19_right_3.png","glacial ice",39,1,19,3,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5422","ice",1234,35,FALSE,19,"16214",19,"img/ice_19_left_3.png","glacial ice",37,0,19,3,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5423","ice",1234,35,FALSE,19,"16559",19,"img/ice_19_left_3.png","glacial ice",37,0,19,3,1,1,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5424","ice",1234,35,FALSE,19,"15850",19,"img/ice_19_right_3.png","glacial ice",39,1,19,3,0,0,1,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
"5425","ice",1234,35,FALSE,19,"16709",19,"img/ice_19_left_0.png","glacial ice",39,0,19,0,1,0,0,21,21,"#e81a4b",0.0431666666666667,0.626666666666667,"#dddddd",0.850666666666667,0.377083333333333,1,0.99,0.861842105,0.015921053,0.877763158,38,50,73.589,28.891,88,0,0,0.962927772035615,-0.962927772035615,0.861842105
