subjectID,ID,xPair,expID,plotID,concept,diffLighting,rsquare,darkrgb,dark_colorIndex,darkAssoc,darkL,darkA,darkB,lightrgb,lightcolor_index,lightAssoc,lightL,lightA,lightB,sidePress,seDark,seLeft,meanPropLeft,meanPropDark,darkSideC3,associatedSide,meanAssocDiff,SemDist,darkAssoc_lot,darkAssoc_no,lightAssoc_lot,lightAssoc_no,assocOuter1,assocOuter2,assocInner1,assocInner2
10776,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15016,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18242,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17356,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15962,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19618,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18242,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17115,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19307,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18820,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19125,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11238,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18820,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15962,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19618,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19125,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11526,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
10776,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
14311,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
10943,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18242,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19618,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17163,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17296,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19618,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19125,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18820,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
12886,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11526,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17356,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
12886,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
16290,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18820,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
10943,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
10943,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19618,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11042,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11238,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15962,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11238,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19125,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17296,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17296,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11238,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19618,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
16290,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15016,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18242,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17163,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17356,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11238,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18820,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17115,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17296,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17296,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18868,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15016,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
10776,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
10943,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19618,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11042,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
14311,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15016,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
12886,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11526,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17163,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17163,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
10776,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15962,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17296,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15016,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19307,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
16290,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19125,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
15016,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19307,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11238,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
14311,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18242,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18868,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11042,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18242,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11526,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18868,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
16290,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11526,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17115,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17115,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
18820,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17115,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
17356,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
14311,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,1,0.02,0.04,0.96,0.98,1,1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
19307,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
11042,7,265,3,366,water,50,0.91,#2e3086,5,0.8369737,25,27.583,-48.623,#f1a78a,47,0.05328947,75,23.657,26.274,0,0.02,0,0,0.98,-1,-1,0.7836842,0.9933978,0.9403333,0.1431667,0.2371667,0.661,0.9403333,0.661,0.2371667,0.1431667
